genes	logFC	logCPM	LR	PValue	FDR
AC091167.2	2.68915272439828	-2.57720525038218	12.9193203335214	0.000325207922527416	0.240767185332216
RPS4X	-0.815068368114233	7.83325824454959	12.8767965131049	0.000332681214801718	0.240767185332216
PKD1L1	1.26870512157904	-1.02259319961983	12.8110678575297	0.000344574841932451	0.240767185332216
EPGN	2.81314558458943	-3.19036384913794	12.7828307274264	0.000349815181161118	0.240767185332216
IGFBP1	-0.985107334181491	9.78573014523714	12.7538534378253	0.000355276465406517	0.240767185332216
OGFRL1	0.572763325114817	3.25618138876981	12.6371146024273	0.000378163207324659	0.247734717118384
CD38	0.930182469021444	3.25069959849297	12.5589478156439	0.000394313701615226	0.249607137217578
ITGA2	2.05825576362333	1.34147831815332	12.4764338044112	0.000412118208289483	0.249607137217578
HRH1	1.01669760949237	-0.423175309381441	12.3366585016523	0.000444149329651446	0.249607137217578
CHI3L2	1.61015027157583	-2.15704146923613	12.3204184135687	0.000448030260892527	0.249607137217578
PNLDC1	2.34019464851289	-1.59424772446561	12.2832146489438	0.00045705042037715	0.249607137217578
MLNR	2.99464881098998	-3.14000462124379	12.1988538214552	0.000478188869924542	0.249607137217578
MRPL55	-0.449560078015288	4.3650931464376	12.1934339821048	0.000479580187811403	0.249607137217578
IL32	0.969704339434173	6.8228960285079	12.1816198805909	0.000482627141620514	0.249607137217578
GNG4	3.1969161407009	-1.23134620883109	11.7843610529609	0.000597303900349018	0.2858155135864
PNPLA4	-0.687553644556988	4.22697706973494	11.7495450264203	0.000608581129569764	0.2858155135864
COA3	-0.572324086504853	4.99652241680311	11.7165036505051	0.000619482352706929	0.2858155135864
ADGRB1	1.4854774903608	-0.566424420883355	11.6446214879612	0.000643884344489861	0.2858155135864
GAMT	-0.617957502126147	7.88645208660784	11.612512211776	0.000655096054254736	0.2858155135864
HTRA3	0.900608721961198	1.4023453010219	11.5724886176111	0.000669347757475317	0.2858155135864
FITM1	-0.975485238624302	2.38710199895971	11.5688618867279	0.0006706545477935	0.2858155135864
MARCH1	0.805681320328151	2.29810607030344	11.5239069597459	0.000687068371609355	0.2858155135864
IFT27	-0.457964219094801	2.99708221039261	11.493888699604	0.000698253943219733	0.2858155135864
PCDHGA1	1.46766029538162	-2.53293028431853	11.4827569355512	0.000702448526399209	0.2858155135864
RPL41	-0.780246505135613	8.03119115695348	11.4282251916027	0.000723367502701004	0.2858155135864
RDH12	-1.28856657690695	0.626007468182437	11.3757239228421	0.000744102188508266	0.2858155135864
COL5A3	1.10612084739248	4.67622310675039	11.2877713479274	0.000780192815902009	0.2858155135864
FIGNL2	1.34479768104085	-0.189467370070824	11.2419973949917	0.000799670527909172	0.2858155135864
CTNNA2	-2.59683936797145	-3.28743082265153	11.2159951525189	0.000810953110400429	0.2858155135864
FHDC1	1.56542814174499	-0.0517268565974732	11.2131092317439	0.000812215212474458	0.2858155135864
CISD3	-0.623914869281844	4.14012229292389	11.2116469955821	0.000812855450932729	0.2858155135864
MMP3	3.1748386488206	0.503391821220243	11.1619114057418	0.000834938550280068	0.2858155135864
FGF20	-2.23944320467954	-3.33439709688251	11.0985888798622	0.00086393431467514	0.2858155135864
KCNK9	2.5790075837086	-3.23590044716732	11.0896769781183	0.000868096044179288	0.2858155135864
TAGLN3	2.57733437004857	-3.23626993604502	11.0890355537277	0.000868396360720257	0.2858155135864
AHSG	-0.795098142689033	10.232643737161	10.9953267800526	0.000913419068330947	0.2858155135864
NME9	2.77917797298428	-2.95184031551261	10.9843650738903	0.00091883755930978	0.2858155135864
SPRN	-2.98400318362589	3.20852544223087	10.9543928178443	0.000933819670406364	0.2858155135864
ARNTL	-0.469670150499888	5.0040736345298	10.9211962844054	0.000950701986708461	0.2858155135864
SLC17A3	-0.679254033158665	3.64935800860244	10.8750134821773	0.000974703195303192	0.2858155135864
INHBE	-1.23176857136089	6.01971819543601	10.8710140968397	0.000976810287257377	0.2858155135864
KBTBD8	0.774910999220082	1.12187549693543	10.8328697390261	0.00099713972463942	0.2858155135864
TRIM14	0.388806427207846	5.47368940408259	10.7775005565523	0.0010274132306652	0.2858155135864
TNC	1.19831225292557	4.15771552269845	10.6781068787836	0.00108410951871813	0.2858155135864
KLK13	2.36409149442205	-3.27075527791793	10.6551078284369	0.00109767344319554	0.2858155135864
CLDN22	2.13233004154894	-2.74665668537584	10.6441745408425	0.00110418153703717	0.2858155135864
POU4F1	2.69735103080236	-3.22015021849175	10.6409558709637	0.00110610489326277	0.2858155135864
NPR3	0.902358323220338	1.69668118169471	10.6384048263137	0.00110763170903974	0.2858155135864
SMCR8	0.36728437739021	4.26531493172694	10.592498649698	0.00113547416081205	0.2858155135864
TAPBP	0.392055586374859	4.00093331711022	10.5769266469808	0.00114507867021913	0.2858155135864
KIAA1324L	0.748976880719713	0.173595934190474	10.5680700062275	0.00115057790006968	0.2858155135864
SPRED1	0.469899272580939	3.18741893204022	10.5290855960925	0.00117510340044854	0.2858155135864
HEY1	0.725215821789842	0.783113913191941	10.5009401986521	0.00119313818132374	0.2858155135864
CCR5	1.1748610992935	0.440427533078858	10.4993980309101	0.00119413441402615	0.2858155135864
IFI27	1.68510514729533	2.89691260275996	10.4444547453188	0.00123018216031083	0.2858155135864
LACTB2	-0.396472928097748	4.97491960511909	10.396436987001	0.00126258704257516	0.2858155135864
IL4I1	1.09801344308552	-0.216043304345841	10.3745318092393	0.00127765543198223	0.2858155135864
RPS18	-0.758057310710658	6.77954075809936	10.21873129864	0.00139021449395637	0.2858155135864
GCNT4	1.15762692391392	1.74300368477717	10.1899600974752	0.00141207370839302	0.2858155135864
TPRKB	-0.513549372590543	2.90532556469699	10.1401414285815	0.00145075032228464	0.2858155135864
CEACAM20	1.74750540172273	-2.41046643150274	10.1307364963976	0.00145817132067044	0.2858155135864
SLC8B1	0.324998571798584	5.18317893999356	10.1110417549025	0.00147383630700359	0.2858155135864
GJA1	0.999047035151112	3.54968152448125	10.0856075793352	0.00149431882374122	0.2858155135864
HEMK1	-0.454354220801288	4.07844590323134	10.0617608422944	0.00151378475964897	0.2858155135864
SWI5	-0.552726794284188	2.8210895034021	10.0333645936796	0.00153729974067317	0.2858155135864
VDR	1.05385903565984	1.27727426344593	10.0246227887367	0.00154461306129993	0.2858155135864
OST4	-0.677610593772421	5.76932026161427	9.96389659541943	0.00159639823211309	0.2858155135864
ARMC6	-0.411520148540309	4.94206635842483	9.95520633650121	0.0016039514878709	0.2858155135864
CRCT1	2.49318071458812	-3.25163087224128	9.94669435571523	0.0016113848863066	0.2858155135864
PTGER3	1.9745796053262	-1.00609244430407	9.9454531635252	0.00161247171424893	0.2858155135864
EMILIN2	0.798295322535034	3.05118528738224	9.94184299055174	0.00161563712105222	0.2858155135864
ELP5	-0.423183545445525	4.04464050723584	9.93994729594782	0.00161730178954738	0.2858155135864
HRASLS2	-1.99306873224972	-0.00441629226163241	9.93300992002914	0.00162340854314568	0.2858155135864
NDUFA3	-0.610351462616809	4.43266353321615	9.92092263224885	0.0016341044627786	0.2858155135864
ATP1B3	0.625200320502221	4.11285211158867	9.91601632537829	0.00163846634862651	0.2858155135864
DAB2	0.454222064320316	4.94719589809492	9.87993666400796	0.0016709069040958	0.2858155135864
SIGLEC5	1.33740313667092	-0.208436471694575	9.86529601977482	0.0016842557561401	0.2858155135864
GPR85	1.18779088278153	-0.0130270563013494	9.84204520691315	0.0017056774997365	0.2858155135864
NFYC	-0.285232218787473	4.92629400471855	9.78432146684515	0.00176006166921765	0.2858155135864
GFPT2	1.10934922985275	2.21450271112967	9.714696518064	0.0018280026363766	0.2858155135864
MEDAG	1.90063002190979	0.816001151937421	9.7127167400448	0.00182997292341592	0.2858155135864
AGBL4	1.88673301213804	-1.35351519494268	9.70679922029909	0.00183587491545595	0.2858155135864
MLANA	2.54782320922044	-3.12591550379775	9.68921732289411	0.00185352474537753	0.2858155135864
LDLRAD1	2.58174904168035	-3.23583192153765	9.6860684102334	0.00185670393737461	0.2858155135864
BCAT1	0.839750405898656	1.85680134533276	9.68489481955124	0.00185789022638112	0.2858155135864
TEP1	0.54588123397869	4.52544428494292	9.63754011915752	0.00190640377947282	0.2858155135864
RPL32	-0.655353716790262	7.16384456068403	9.6230655289026	0.00192148733964492	0.2858155135864
NRIP3	1.43377317081446	-0.15013637932085	9.61676309254422	0.00192809268158941	0.2858155135864
CIDEB	-0.352256453135036	8.17201044405543	9.61589858418057	0.00192900053318547	0.2858155135864
SNX10	0.565343879809183	4.53710428376085	9.61345288022043	0.00193157120335194	0.2858155135864
SLC22A12	-2.33007480840186	-2.85786277673829	9.58809626437628	0.00195842898387544	0.2858155135864
MAFB	0.658182086773819	5.53436364679023	9.56310469562837	0.00198527061220359	0.2858155135864
SCN1A	2.5482955001546	-3.2474819413924	9.56196668660585	0.00198650170560072	0.2858155135864
PRAMEF14	-2.75330321981281	-3.24805622540147	9.55031618849824	0.00199914977647189	0.2858155135864
ZNF646	0.480396927303694	3.32416869834915	9.5343134794425	0.00201665593293043	0.2858155135864
RPS12	-0.846547025291262	6.79274502508099	9.53055151710189	0.00202079384543394	0.2858155135864
PRR5L	0.776759775024649	0.901320247565897	9.52136563993303	0.0020309339213637	0.2858155135864
CKM	2.16101111122376	-3.30216689234571	9.51871610446628	0.00203386825726399	0.2858155135864
NSA2	-0.420861067097996	4.76287352093444	9.50677994313964	0.00204714084373313	0.2858155135864
C8orf89	-2.49571551309879	-3.30421621315141	9.48447416355423	0.00207217997354821	0.2858155135864
EIF4EBP1	-0.546869513353616	4.85005902406341	9.48218549735235	0.00207476659703065	0.2858155135864
RPL31	-0.647680141010714	6.78398440875569	9.48025238845538	0.00207695392438607	0.2858155135864
RPS14	-0.653482497019057	7.26898084777644	9.46269910638151	0.00209692293190065	0.2858155135864
RPL3L	2.55086155170647	-3.23870945832442	9.46004101848962	0.00209996376107552	0.2858155135864
KLHDC2	-0.354781095105226	5.57885193007381	9.41948113794807	0.00214692260841379	0.2858155135864
SMLR1	-0.53326995610087	4.6212320783327	9.39408683231166	0.00217686401994275	0.2858155135864
SEM1	-0.502945011091157	4.9840729099204	9.37590389461646	0.00219856268924767	0.2858155135864
MGAM	1.67486806417216	2.33655363115169	9.35193119119462	0.0022275062976139	0.2858155135864
SF3B5	-0.457516775184526	5.216642718557	9.32541474666483	0.00225997161668156	0.2858155135864
ADIRF	-0.869352013818458	3.71430366983286	9.31332660629874	0.00227493057882334	0.2858155135864
MRPL28	-0.303995366267207	4.86270570245027	9.31249375178718	0.00227596491985836	0.2858155135864
ANKRD33	1.86389380908418	-0.550371972324425	9.28962179596829	0.00230455735352516	0.2858155135864
ELK3	0.623532216690124	4.1094272236645	9.26766471280422	0.00233234894509448	0.2858155135864
TEAD4	0.833113009582286	2.72499663215162	9.25409437004157	0.00234969502594995	0.2858155135864
DUSP4	0.840513009383952	1.66335415093883	9.24792701613801	0.00235762155603012	0.2858155135864
PNMA6A	-0.781007043974567	0.720978239164578	9.21062833600826	0.00240614095016968	0.2858155135864
MEFV	0.996835194132994	2.05193077787279	9.20618460124329	0.00241198866260776	0.2858155135864
CXCR6	1.12871425813359	-0.754480928918919	9.20563778114435	0.00241270924381336	0.2858155135864
CD274	1.24503894439661	3.87817900736186	9.19989538424218	0.0024202895872698	0.2858155135864
PIN4	-0.646309304875273	2.50189961915909	9.16331760153611	0.00246914527966733	0.2858155135864
TPX2	-0.943749256867978	2.18933969027393	9.15860006084691	0.00247551878636267	0.2858155135864
TOMM7	-0.624103279397285	5.2774931042065	9.15740200627889	0.00247714004264581	0.2858155135864
ROMO1	-0.588870924009472	4.27887577911812	9.15335872491274	0.00248261953519372	0.2858155135864
MCEE	-0.420528464910677	3.81857891781487	9.15270453918651	0.00248350724922688	0.2858155135864
RPL37A	-0.667900960600284	7.5248081599836	9.15099085741534	0.00248583420104128	0.2858155135864
MZT2A	-0.622274820713213	2.75315454286766	9.14296017648444	0.00249676831379659	0.2858155135864
FAAH2	0.575976240805625	2.97234447294217	9.14060856581262	0.00249997936166175	0.2858155135864
TMEM208	-0.476834891032252	4.58013965504876	9.13812609711536	0.00250337363970832	0.2858155135864
NECAB3	-0.430345831444794	3.74366665200032	9.12509320855906	0.00252127039092513	0.2858155135864
IFI16	0.673975301772757	4.77313557885331	9.11485345031142	0.00253542267490483	0.2858155135864
SPINK1	-1.42265777870578	6.96177882743966	9.07851114303593	0.00258630525102873	0.2858155135864
RPP25L	-0.460062963337266	3.31231898908895	9.076223045422	0.00258954327063974	0.2858155135864
RPS29	-0.704528494638403	5.095743415366	9.07601490296608	0.00258983802922051	0.2858155135864
MRPS7	-0.359762482480044	5.01006721636776	9.06972029173907	0.00259876817914773	0.2858155135864
RASA3	0.59474995427497	3.29070356906152	9.06570801116262	0.00260447669790585	0.2858155135864
IL18	-0.807251332746187	1.84152832223322	9.04841275236265	0.00262922979399801	0.2858155135864
HIF1A	0.748389158403978	7.00784418895401	9.04143896889656	0.00263927816357951	0.2858155135864
SLC17A2	-0.498889421889359	5.5233610797616	9.03895369496762	0.00264286855454656	0.2858155135864
BOLA3	-0.656014066370625	2.53855089285201	9.03013084992315	0.00265565471516786	0.2858155135864
UNC45B	2.05637278143318	-3.31702997608127	9.00339634945844	0.00269478342511185	0.2858155135864
RPL11	-0.601309319009275	8.28064040913369	9.0007372430692	0.00269870716976055	0.2858155135864
UQCRQ	-0.621993095320602	6.95965370226675	8.99392976596532	0.00270877865367249	0.2858155135864
LRP2	1.10588528588489	0.500220432859975	8.97658359017097	0.00273461473144222	0.2858155135864
GDAP1L1	-2.56972163776354	-3.32246300734982	8.9737444945731	0.00273886715799856	0.2858155135864
CBWD5	-0.710433925785016	2.56867720907208	8.96180391530611	0.00275682551150231	0.2858155135864
APOC4-APOC2	-0.627712114262109	2.32788541562536	8.94683681351148	0.00277950466184483	0.2858155135864
AL021997.3	1.75676206878218	-2.83186644347987	8.9408178244058	0.00278867836538228	0.2858155135864
SH3D21	1.10138200699461	2.23368113253271	8.93394483817281	0.00279919127589725	0.2858155135864
ITGAX	1.11997595110885	5.14455654623389	8.9313415306959	0.00280318379272331	0.2858155135864
IQSEC3	0.945807629558038	-0.192244585350885	8.92670295452874	0.00281031200105566	0.2858155135864
ATP5MC2	-0.494980164714933	5.9156644194202	8.88230499132001	0.00287947774215461	0.2858155135864
KCNN4	1.23349434850302	0.06681959808772	8.87137165292818	0.00289677405109761	0.2858155135864
BATF	0.947777488780638	0.342438645619446	8.86935364474441	0.00289997801451738	0.2858155135864
VSTM2L	-0.895146051933286	0.74291823496751	8.86002048027779	0.00291484303256353	0.2858155135864
RPL37	-0.643927343819305	7.64253408286745	8.84767423686635	0.00293462599068523	0.2858155135864
IL7R	0.788473632263903	2.98055582541808	8.83785301148107	0.00295046035248434	0.2858155135864
SLC4A7	0.745577113913066	2.94369461664458	8.8377238980321	0.00295066909377691	0.2858155135864
UBA52	-0.598668132124593	7.51235238681755	8.8303965296624	0.00296254006956115	0.2858155135864
RPS19	-0.631214164143311	7.19234082591666	8.8264789736599	0.00296890674246378	0.2858155135864
COX6A1	-0.487751925438944	4.81903676185332	8.81266946315092	0.0029914605268779	0.2858155135864
ATP11A	0.463160968626825	5.80747965392959	8.80305138360674	0.00300727159313019	0.2858155135864
MRPL57	-0.468818725392713	4.92017742846926	8.78864140067395	0.00303111905305185	0.2858155135864
TCF4	0.468435271504598	3.76801715571133	8.78649024445867	0.00303469550235646	0.2858155135864
STRIP2	1.00263460163352	0.173745297663022	8.78428741501335	0.00303836230493317	0.2858155135864
STN1	-0.469628457071922	2.82403555064396	8.78405037506784	0.00303875714682713	0.2858155135864
C8orf59	-0.577863484715853	3.93115494787735	8.7767144552946	0.00305100253102915	0.2858155135864
RPS5	-0.611386568271638	6.92721875925819	8.77401005457939	0.0030555294520858	0.2858155135864
EEF1B2	-0.524429321344072	6.0958802666134	8.76073089411182	0.00307785677777669	0.2858155135864
ZCCHC9	-0.392658943758199	3.91343835269	8.76042525392006	0.00307837262225927	0.2858155135864
KNSTRN	-0.490063659014485	2.65217442939307	8.75818700488495	0.00308215290679288	0.2858155135864
FAM129A	1.08972611707097	3.47572074152139	8.7384329078302	0.00311572172376562	0.2858155135864
RPL13A	-0.561419478684921	7.11027029891709	8.72770477976485	0.00313410781577206	0.2858155135864
H2AFJ	-0.460381637852239	4.40770705941098	8.72753258894289	0.00313440381724084	0.2858155135864
DNMBP	0.615668968245802	5.42159854105518	8.7176884611467	0.00315137350358163	0.2858155135864
NDUFB4	-0.479369510704763	5.84530524207174	8.71222669185693	0.00316082894823434	0.2858155135864
TBC1D30	0.902450317538974	1.58588965766686	8.71101610937095	0.00316292861518716	0.2858155135864
FIS1	-0.450385733776099	5.95164150352856	8.70502488027733	0.00317334084757873	0.2858155135864
MX1	0.733906763891309	4.4178145154831	8.69705863522957	0.00318723945391744	0.2858155135864
TAS1R1	2.24361471975035	-2.98169786754361	8.69573101160937	0.00318956174834396	0.2858155135864
ANAPC11	-0.46932577306937	4.54691925059882	8.68958578204214	0.00320033347440604	0.2858155135864
ZEB2	0.527868023663575	4.714476559788	8.68361540076947	0.00321083412139777	0.2858155135864
RPL38	-0.62207639365274	6.50243662953872	8.68295808589645	0.00321199233776378	0.2858155135864
TPT1	-0.627980841860049	10.5571729104088	8.68131303685686	0.00321489284441936	0.2858155135864
C19orf70	-0.50572842552337	4.16456463876531	8.67839673381086	0.00322004133584396	0.2858155135864
ACTG2	1.56158162442745	0.78488064382203	8.67794240282758	0.00322084417357992	0.2858155135864
TSSC4	-0.438125380176771	4.78106887283939	8.67454705877712	0.00322685045142034	0.2858155135864
RPL30	-0.593903368471425	7.68725235951877	8.65698785090155	0.00325809438815451	0.2858155135864
MANBAL	-0.335379940149265	3.90814868461963	8.65208149560176	0.00326687933245183	0.2858155135864
NDUFB7	-0.517695838320134	5.59473900896119	8.64296238816033	0.00328327131600508	0.2858155135864
RPS11	-0.634291825228081	7.57874020965982	8.64293568733342	0.0032833194344146	0.2858155135864
CAMSAP2	0.496311040705599	4.15589311364254	8.63492747831931	0.00329778367574423	0.2858155135864
MRPS33	-0.453253833877143	3.93950747872156	8.62962295140802	0.00330740023029854	0.2858155135864
TSGA10IP	-2.44457153320279	-3.3381677569447	8.60708871671017	0.00334857122887135	0.2858155135864
FUOM	-0.546354696814593	5.63215551094041	8.5999609695496	0.00336170207624904	0.2858155135864
SAGE1	-2.14112373569767	-3.33889657006192	8.59950729710357	0.00336253960826496	0.2858155135864
KIF21B	0.827519313878014	3.18038741151017	8.59100938246398	0.00337826700148241	0.2858155135864
SHMT2	-0.313920950815675	7.69083278154053	8.59066702516205	0.00337890217894246	0.2858155135864
WT1	2.62231042956507	-1.70964427871879	8.58567245672711	0.00338818244663755	0.2858155135864
RPL19	-0.569058376508511	7.96879365045479	8.5814571145405	0.00339603501539287	0.2858155135864
LAMTOR2	-0.507835612688851	4.9258723260809	8.57128015891213	0.00341506954009847	0.2858155135864
SPRED3	1.30789763726957	0.0195180352388916	8.56854937063324	0.0034201955157777	0.2858155135864
C21orf62	-1.92426697018308	-3.36701493826468	8.5644044147259	0.00342799098271825	0.2858155135864
PNOC	-1.68913441184766	-2.97079820104561	8.55281211571027	0.00344988879205539	0.2858155135864
FOXK1	0.493786470381068	4.39717793185673	8.54605254014363	0.00346272318925111	0.2858155135864
CDH15	2.00351460629575	0.71541832838523	8.54069407485349	0.0034729317853045	0.2858155135864
HRH2	1.11498933451455	0.585150508442487	8.53924628268207	0.00347569527062942	0.2858155135864
PFDN4	-0.517270958877619	2.02833921314469	8.53698799319131	0.00348001026342481	0.2858155135864
COX7A2	-0.521664771570726	5.76322837086567	8.52870506580694	0.00349588341878832	0.2858155135864
EXOSC1	-0.454449814999432	2.96923602130421	8.5208878382516	0.00351093163888079	0.2858155135864
A4GALT	0.702767038578276	1.90773710053359	8.50747376695701	0.00353690746751589	0.2858155135864
SNRPC	-0.396433105215677	4.67661573495198	8.50599885355251	0.00353977547840781	0.2858155135864
AVEN	-0.334680302857672	3.14452474533693	8.50540816511685	0.00354092475183903	0.2858155135864
GTF2H5	-0.545561743116059	3.27361039030423	8.50530910377669	0.00354111752776099	0.2858155135864
ZMAT5	-0.42712877400216	3.00320953727405	8.50449267990247	0.00354270671611561	0.2858155135864
ACVRL1	0.431810677160507	2.94554075597516	8.49005603670139	0.00357092807943895	0.2858155135864
KDELR3	-0.960654812496196	2.79423448409821	8.48473228799551	0.00358139276940205	0.2858155135864
AK7	0.831125249632788	0.966754521708871	8.46983112476629	0.00361084952289084	0.2858155135864
TRMT112	-0.383411060911537	4.63144377758387	8.46458079710244	0.00362128701494984	0.2858155135864
HIST1H1T	2.4564862634781	-3.25398860597678	8.464209421871	0.00362202645844688	0.2858155135864
RPL35	-0.593537615432261	6.64785278510786	8.46300482938257	0.00362442597384541	0.2858155135864
HK2	0.887051167533871	2.3074888745283	8.45710823452628	0.00363619517510012	0.2858155135864
MRPL54	-0.476602001137968	4.78475548632906	8.44685711250423	0.00365674830937834	0.2858155135864
ZSCAN23	1.76597503195691	-2.53279297950817	8.43846379080107	0.00367366456572597	0.2858155135864
CD44	0.762426251109529	5.36662919595353	8.43715409559839	0.0036763113499479	0.2858155135864
FFAR3	1.26149657096513	-1.88410373233155	8.43626985105998	0.00367809943065521	0.2858155135864
AOC2	0.612216094245207	1.09966991601222	8.43555571460762	0.00367954417181026	0.2858155135864
FOLR1	-1.91552747153332	-2.96604070553376	8.43271795699375	0.00368529083236587	0.2858155135864
RPL34	-0.591491155935526	5.66198868138628	8.42053128220156	0.0037100736702993	0.2858155135864
MAT2A	0.471058297403709	6.68779856157079	8.41499160755123	0.00372139513254998	0.2858155135864
MT-ND6	0.943533089689865	7.86774608644866	8.4053723715792	0.00374113756535803	0.2858155135864
NDUFS7	-0.372699065854695	5.6578758257068	8.40212374011209	0.00374782906343927	0.2858155135864
MKX	-0.982870376764376	0.226321381409249	8.40166870774612	0.00374876730596926	0.2858155135864
GTF3C4	0.412224969579105	3.91351950607014	8.39571875327584	0.00376105767349426	0.2858155135864
LOXL2	0.629165136113117	3.57591395279551	8.39308425046807	0.00376651264865609	0.2858155135864
RPL29	-0.646299859882841	6.62991916561327	8.39177068686426	0.003769235506163	0.2858155135864
ATP6V1FNB	1.01085183819324	-1.7553030552678	8.38600749054647	0.00378120559367344	0.2858155135864
DMAC1	-0.554393898634432	4.01438330352564	8.37146792407172	0.00381157621488932	0.28616201287398
CYTH4	0.689692740993713	3.75492151391333	8.3698785854258	0.00381491107581453	0.28616201287398
LCP1	0.64181765653772	6.8725470059973	8.35664579514536	0.00384279252511259	0.286239320840833
MCTS1	-0.360436034328438	3.66870224669301	8.35437963012413	0.0038475880764327	0.286239320840833
ZNFX1	0.431943960462564	5.16882503407088	8.34385222213794	0.00386994563770916	0.286239320840833
RACK1	-0.502956467770803	8.5894666888748	8.33586011629149	0.00388700707546479	0.286239320840833
MYO1G	0.983677263179777	2.71534915105839	8.33503867598662	0.00388876500608062	0.286239320840833
POP7	-0.447629437974496	4.08024783895917	8.30023652079034	0.00396399156334115	0.289506999670416
POP5	-0.477075825189155	3.15784871063853	8.29910783758394	0.00396645590405692	0.289506999670416
SLC6A6	0.785806416762589	3.70103265288091	8.29070758123116	0.00398484586951291	0.289506999670416
LSM3	-0.481191080972053	4.4149761092788	8.27324630546205	0.00402335044666296	0.289506999670416
TMED4	-0.217646261807816	5.28757356256598	8.26129570879391	0.00404992122701041	0.289506999670416
ROM1	0.738051014052108	1.24736378103505	8.24945049002433	0.00407643393715978	0.289506999670416
RIBC1	-1.00078506049913	-1.46557051005697	8.24664881509792	0.00408273060807586	0.289506999670416
RPS20	-0.586590034091582	7.51825628137312	8.24070485692067	0.00409612225088478	0.289506999670416
MCRIP1	-0.444011627300237	4.21878860508078	8.23674005432463	0.00410507973279667	0.289506999670416
MRPS18A	-0.379242368415743	4.6136891576073	8.2356947219999	0.0041074447193198	0.289506999670416
MMP10	1.88005241503633	-0.453953429390098	8.23072220610049	0.00411871366621191	0.289506999670416
FAM129B	0.438463222430918	5.35374826034343	8.22304941888122	0.00413616386074322	0.289506999670416
SMIM26	-0.613059637298157	2.24137786692089	8.22298573318873	0.00413630901532646	0.289506999670416
IL33	0.515110541165078	4.60554417872808	8.21614395303246	0.00415193326654131	0.289506999670416
RPS25	-0.553063096326377	6.99437256403654	8.2144836325289	0.00415573391070979	0.289506999670416
MCUB	0.849620555271287	0.355146833819515	8.20876409194868	0.00416885365627272	0.289506999670416
MACROD1	-0.407435814991149	3.93989972382718	8.18579012234154	0.00422197857387913	0.291605088486312
CDK5	-0.460741456118589	2.63946209041327	8.18288675723992	0.0042287411702335	0.291605088486312
KIF5C	2.15378400188206	0.519321984812626	8.1644562435439	0.00427192793619171	0.29273286903837
RNF24	0.710905655244413	2.82910701811751	8.15476226286938	0.00429482297829037	0.29273286903837
RHBDF2	0.413797696149457	3.78709587666209	8.1417716751806	0.00432569986712539	0.29273286903837
MAGEL2	1.63118274208751	-2.73232541864409	8.13197825602285	0.00434912684129506	0.29273286903837
UQCR10	-0.514085518360312	5.58048086597461	8.13156019201895	0.00435012976770766	0.29273286903837
C19orf53	-0.482844363542543	4.88943857922211	8.13133768528388	0.00435066365250683	0.29273286903837
PPP4R4	1.09403121066176	-0.450531664956084	8.12814638137005	0.00435832824122216	0.29273286903837
